InitialSeparationM,OvertakingSpeedMPS,OncomingSpeedMPS,VehicleBeingOvertakenSpeedMPS,WindSpeedMPS,FrictionCoefficient,RoadCondition,Success
113.8,27.8,5.0,21.7,6.7,0.84,Wet,False
197.9,33.7,1.8,17.0,7.4,0.83,Wet,True
86.2,28.3,18.5,19.0,4.2,0.99,Dry,True
199.5,35.0,19.2,22.1,7.5,0.88,Dry,True
148.7,31.5,27.2,17.3,1.1,0.62,Dry,False
101.7,33.7,23.2,17.7,9.1,0.96,Wet,True
78.0,33.5,6.6,18.7,4.4,0.52,Wet,True
61.0,34.7,7.2,15.3,5.8,0.86,Dry,True
196.4,45.0,17.2,19.5,8.0,0.75,Dry,True
67.3,43.6,6.5,21.6,5.9,0.55,Dry,False
82.0,39.3,15.1,21.5,5.6,0.57,Wet,True
158.3,36.4,9.4,20.9,2.8,0.72,Dry,True
199.2,29.3,13.5,16.8,7.5,0.91,Wet,True
92.9,43.5,20.9,15.1,7.1,0.70,Wet,True
183.2,32.0,17.2,20.8,2.6,0.61,Dry,True
126.8,36.4,9.2,17.4,2.0,0.80,Dry,True
141.3,43.1,4.2,18.2,1.8,0.72,Wet,True
171.1,27.2,1.0,22.8,6.9,0.83,Dry,False
171.9,25.9,18.1,24.6,4.0,0.92,Wet,True
70.2,30.7,2.9,23.8,9.8,0.71,Wet,True
137.4,37.2,0.6,24.2,3.6,0.82,Dry,True
186.8,44.6,20.7,19.5,2.9,0.73,Dry,False
89.4,36.3,22.8,17.3,2.7,0.55,Wet,True
190.8,39.7,23.2,15.8,5.2,0.64,Dry,False
62.6,41.8,7.2,16.2,1.2,0.92,Wet,True
193.4,25.2,18.6,21.1,5.0,0.96,Wet,False
183.1,41.1,13.8,20.3,5.8,0.91,Wet,True
195.9,39.1,4.9,20.9,4.1,0.52,Wet,False
113.3,25.1,10.7,17.9,3.6,0.96,Dry,True
195.6,42.2,4.3,22.7,4.3,0.99,Wet,False
164.2,42.3,17.8,23.6,6.0,0.62,Dry,False
198.8,27.5,6.1,19.4,9.8,0.81,Wet,True
154.3,26.0,28.8,15.3,8.3,0.82,Dry,False
124.3,35.3,14.0,19.6,6.3,0.82,Dry,True
73.4,29.6,2.2,18.3,8.7,0.68,Dry,True
174.9,41.2,23.9,23.4,2.1,0.80,Dry,False
102.1,43.8,18.1,15.7,4.4,0.79,Wet,True
70.6,35.8,9.6,20.4,1.9,0.71,Dry,True
115.5,26.5,20.2,18.8,6.3,0.76,Wet,False
64.7,43.5,21.9,21.0,0.6,0.52,Wet,True
131.4,32.7,4.1,22.2,0.0,0.56,Dry,False
58.0,40.0,25.9,20.6,6.6,1.00,Wet,True
83.1,40.7,28.7,20.5,1.7,0.82,Wet,True
104.1,25.8,25.9,24.3,0.8,0.50,Wet,False
191.1,33.5,15.3,18.4,5.9,0.63,Dry,True
109.1,33.4,11.0,16.0,9.9,0.51,Dry,True
127.8,34.7,3.8,21.1,4.7,0.90,Wet,True
84.9,41.0,7.7,23.4,3.5,0.66,Dry,False
143.9,39.9,16.9,15.1,1.4,0.52,Dry,True
143.8,33.7,5.0,21.7,6.4,1.00,Wet,True
199.8,43.1,2.5,15.9,0.5,0.70,Dry,True
111.5,38.8,5.3,16.2,9.4,0.81,Wet,False
94.2,31.3,10.9,23.9,3.0,0.61,Dry,True
96.9,35.0,28.2,23.9,2.1,0.57,Wet,True
153.6,39.0,11.9,20.1,0.6,0.78,Dry,True
88.3,42.7,13.1,19.4,2.3,0.99,Wet,True
163.5,39.9,15.1,19.4,4.2,0.56,Dry,True
187.3,36.6,7.7,16.6,9.6,0.71,Wet,True
183.3,42.7,9.5,16.9,7.8,0.72,Dry,True
178.6,31.5,9.9,15.1,2.8,0.75,Wet,True
74.2,41.1,29.1,21.6,2.4,0.52,Dry,False
142.6,34.3,26.1,22.5,0.8,0.60,Wet,True
66.3,42.1,24.8,18.5,6.0,0.95,Wet,True
138.1,34.9,27.6,17.5,3.5,0.74,Dry,True
144.1,31.1,11.9,24.3,4.4,0.79,Wet,True
103.5,39.2,11.2,15.2,1.3,0.75,Dry,True
66.3,44.3,5.2,24.6,1.2,0.85,Wet,True
51.9,37.1,12.3,21.6,5.9,0.70,Wet,False
103.4,26.3,10.3,23.3,4.4,0.62,Dry,False
167.4,39.9,17.0,16.1,8.1,0.84,Wet,True
93.4,28.9,19.9,16.3,4.9,0.55,Wet,True
110.3,39.4,5.5,20.7,3.0,0.99,Wet,True
94.9,37.5,29.8,20.8,2.3,0.51,Dry,False
195.7,30.5,19.6,22.2,6.7,0.78,Dry,True
169.9,30.1,15.1,25.0,0.5,0.87,Wet,True
184.7,27.3,11.7,17.6,5.2,0.77,Dry,False
198.6,36.4,13.0,15.6,0.4,0.79,Wet,True
63.4,32.9,12.1,21.8,6.9,0.57,Dry,False
52.2,29.8,1.3,18.2,6.0,0.91,Dry,True
188.1,29.4,10.4,15.8,4.5,0.58,Wet,True
154.1,30.8,13.2,17.1,8.6,0.50,Wet,True
102.8,30.7,25.5,21.7,3.8,0.73,Wet,True
69.0,28.2,29.7,24.2,6.4,1.00,Dry,False
93.3,42.6,5.5,17.8,7.3,0.96,Dry,True
148.4,33.8,26.1,17.4,4.1,0.58,Wet,False
142.1,31.8,20.4,24.8,0.1,0.55,Dry,False
126.3,33.0,27.0,24.4,4.5,0.71,Wet,True
178.9,37.8,22.9,23.8,3.3,0.86,Dry,False
135.9,30.9,0.2,17.9,0.8,0.56,Wet,True
164.9,43.3,7.7,22.3,3.5,0.57,Dry,True
97.4,29.5,29.0,22.6,7.3,0.79,Dry,False
126.9,33.2,1.4,21.5,3.8,0.90,Wet,True
158.6,25.9,0.2,20.0,0.8,0.57,Wet,True
100.2,28.7,26.1,18.4,6.7,0.93,Dry,False
197.0,26.4,3.4,22.1,2.0,0.54,Dry,False
93.0,39.9,27.1,19.4,2.0,0.84,Dry,False
58.5,32.3,24.7,23.0,7.4,0.83,Dry,False
100.2,41.1,24.1,24.1,0.1,0.64,Dry,False
172.2,30.1,9.3,22.6,2.6,0.63,Dry,True
58.4,31.1,10.6,16.0,8.4,0.90,Wet,True
166.0,42.0,13.3,22.5,1.2,0.95,Wet,True
143.3,36.1,24.1,23.7,1.2,0.90,Dry,False
136.6,33.6,27.3,18.8,9.2,0.52,Dry,False
86.5,33.9,18.3,24.8,1.2,0.69,Wet,False
179.6,26.6,16.2,24.7,6.2,0.84,Dry,False
174.1,39.0,27.8,21.4,3.1,0.93,Wet,True
183.4,41.1,16.7,15.5,3.8,0.82,Dry,True
53.2,29.1,16.8,16.4,1.5,0.70,Wet,True
143.4,28.3,22.5,22.9,8.1,0.55,Dry,False
71.6,31.9,22.6,19.7,1.1,0.60,Wet,True
185.3,29.6,21.4,19.6,2.6,0.95,Wet,True
138.1,42.7,18.2,20.4,10.0,0.95,Wet,True
126.2,44.8,23.5,17.7,2.6,0.62,Dry,False
78.1,30.8,23.3,16.8,7.9,0.93,Dry,False
114.7,40.6,15.8,24.6,9.5,0.59,Wet,True
131.9,31.2,29.0,16.2,6.7,0.71,Wet,True
178.2,29.7,18.7,18.3,2.3,0.93,Dry,True
109.5,25.4,7.0,21.9,1.9,0.51,Wet,True
122.9,27.1,26.0,15.7,0.6,0.86,Wet,True
107.1,28.4,14.2,18.4,4.9,0.84,Dry,True
89.4,26.5,1.2,19.2,7.8,0.52,Dry,True
198.9,42.2,2.5,22.4,9.6,0.66,Wet,True
73.9,38.5,17.3,17.3,6.8,0.79,Dry,False
139.6,36.4,3.1,17.3,6.7,0.50,Dry,True
124.1,39.7,19.0,18.2,9.2,0.98,Dry,True
76.1,36.8,18.7,20.9,6.0,0.76,Wet,True
83.0,36.5,16.5,18.1,5.2,0.66,Dry,True
90.4,38.6,25.1,18.9,9.6,0.79,Dry,False
60.2,34.6,6.8,23.7,6.4,0.84,Dry,True
73.0,33.1,12.9,15.0,1.5,0.83,Wet,True
179.0,37.4,5.7,23.1,5.6,0.87,Wet,True
72.8,43.4,24.8,17.5,1.7,0.62,Wet,True
139.1,26.7,9.0,23.7,5.0,0.60,Wet,False
89.7,36.8,17.6,23.4,4.9,0.90,Wet,True
122.1,42.0,13.4,19.5,0.0,0.76,Dry,True
195.4,31.5,10.3,19.8,3.7,0.77,Wet,True
50.7,41.2,0.6,20.3,6.6,0.57,Dry,True
145.4,34.2,0.4,23.8,8.2,0.50,Dry,True
159.2,30.6,27.9,20.1,7.6,0.85,Dry,False
131.5,25.5,8.6,16.9,6.2,0.50,Wet,True
75.8,30.0,17.3,17.1,5.9,0.52,Wet,True
124.4,35.3,25.1,15.4,6.7,0.62,Wet,True
131.3,28.6,16.4,16.0,6.4,0.89,Dry,True
69.3,40.5,9.8,21.3,5.0,0.80,Dry,True
105.5,41.6,19.9,22.5,0.8,0.76,Dry,True
195.0,28.8,3.3,16.7,4.1,0.81,Dry,True
138.6,30.4,1.5,19.5,1.5,0.56,Wet,False
151.3,44.5,6.9,15.5,7.1,0.86,Wet,True
183.6,30.7,24.8,15.2,7.9,0.61,Wet,True
181.9,35.1,1.6,24.7,3.1,0.66,Wet,True
100.8,28.3,16.4,23.1,1.1,0.81,Wet,True
142.5,44.8,4.6,21.2,3.6,0.71,Dry,True
151.7,40.8,26.6,19.0,6.6,0.56,Dry,False
185.3,30.0,23.1,15.0,0.1,0.54,Wet,True
170.7,32.8,27.7,22.0,3.6,0.55,Dry,False
147.5,44.3,25.0,24.2,5.6,0.56,Wet,True
78.4,31.8,11.4,24.3,5.1,0.65,Wet,True
171.9,44.5,9.2,21.2,1.3,0.61,Dry,True
164.5,28.1,21.3,15.6,1.2,0.59,Wet,False
184.2,38.4,29.2,23.8,3.0,0.50,Dry,False
62.4,29.2,14.0,21.9,6.3,0.69,Wet,False
107.7,41.9,14.3,24.7,9.1,0.86,Dry,True
132.8,29.2,29.7,15.2,2.3,0.99,Dry,False
84.2,38.1,20.8,17.5,0.9,0.64,Wet,True
154.4,26.5,2.3,23.7,5.0,0.79,Wet,False
183.3,38.5,23.4,19.5,8.6,0.90,Wet,True
180.6,34.7,8.0,16.0,3.2,0.76,Dry,True
179.0,36.8,22.5,15.7,7.9,0.78,Dry,True
109.0,39.5,0.5,24.3,3.0,0.89,Dry,True
53.9,43.0,13.4,19.1,6.5,0.81,Dry,True
188.7,31.0,20.1,20.0,5.7,0.83,Wet,True
88.1,43.4,9.9,23.5,9.2,0.84,Dry,True
60.9,26.3,16.3,22.4,7.3,0.65,Wet,True
116.5,31.9,6.5,23.1,0.3,0.65,Wet,False
189.4,28.1,9.1,21.1,3.4,0.73,Dry,True
144.7,37.3,16.7,24.8,2.4,0.59,Wet,True
142.6,27.7,21.1,17.7,0.4,0.67,Wet,True
61.8,35.5,2.1,18.1,7.5,0.87,Wet,False
189.7,42.8,20.3,16.3,4.0,0.71,Wet,True
153.7,26.3,17.9,18.4,6.9,0.71,Dry,True
159.2,29.2,23.4,20.0,9.9,0.85,Wet,False
81.7,43.9,22.3,16.5,4.1,0.58,Wet,True
127.2,39.7,10.2,19.6,2.9,0.84,Dry,True
154.9,31.8,9.4,23.2,7.5,0.90,Wet,True
106.0,40.6,11.5,19.1,3.3,0.59,Dry,True
98.5,26.8,25.7,19.4,9.7,0.96,Wet,True
106.8,38.5,7.0,21.7,9.0,0.89,Dry,True
138.7,25.2,19.3,23.7,9.3,0.53,Wet,True
163.8,35.5,7.3,17.9,3.9,0.89,Wet,True
101.4,36.7,25.5,24.9,3.2,0.75,Dry,False
78.8,37.1,5.5,15.7,5.1,0.68,Wet,False
170.1,25.0,18.4,15.6,6.0,0.64,Wet,True
151.5,43.3,8.8,17.4,6.6,0.81,Wet,True
70.6,40.5,16.2,21.7,9.6,0.54,Wet,True
120.8,25.5,29.3,22.3,5.4,0.55,Dry,False
176.6,25.1,14.4,24.2,8.5,0.74,Dry,False
72.5,32.1,12.1,18.5,7.5,0.80,Dry,True
92.5,31.0,8.0,17.1,1.3,0.59,Wet,True
116.6,39.1,23.9,24.6,6.3,0.90,Dry,False
57.6,37.2,24.4,19.7,5.2,0.73,Dry,False
154.5,25.9,2.4,20.8,5.2,0.70,Wet,True
180.1,32.7,4.6,20.6,0.9,0.93,Dry,True
86.1,38.4,9.3,20.7,1.5,0.63,Dry,True
124.9,30.2,25.3,16.0,8.1,0.66,Wet,True
193.6,40.2,7.9,22.3,8.1,0.52,Dry,True
170.6,32.8,15.5,16.1,2.4,0.96,Dry,True
63.7,45.0,15.1,16.3,3.8,0.88,Wet,True
193.6,39.3,23.5,20.3,8.8,0.66,Wet,False
154.7,27.0,10.5,17.9,1.8,0.89,Dry,True
79.8,36.1,1.3,17.4,2.4,0.70,Dry,True
196.5,40.0,8.2,16.0,10.0,0.57,Dry,True
65.1,30.4,1.0,23.8,3.9,0.93,Wet,True
139.6,41.4,4.2,20.3,0.7,0.55,Wet,False
73.5,41.8,14.5,17.6,5.9,0.70,Wet,True
81.8,28.4,6.8,15.2,8.0,0.70,Wet,True
130.5,36.5,10.6,22.0,4.2,0.96,Wet,True
135.7,35.0,11.3,16.9,5.0,0.78,Dry,True
181.0,33.9,16.5,21.3,5.3,0.51,Dry,True
67.1,36.3,20.7,18.9,9.9,0.68,Wet,True
53.7,44.4,1.4,17.5,2.6,0.60,Dry,False
116.8,36.3,12.1,24.4,2.9,0.58,Wet,True
125.2,42.0,9.2,18.2,2.8,0.87,Wet,True
113.1,34.8,15.7,20.6,1.8,0.73,Dry,True
142.3,39.1,17.8,22.4,9.7,0.70,Wet,True
54.7,35.9,5.2,17.7,4.1,0.50,Wet,True
55.5,35.8,4.1,15.1,3.0,0.61,Wet,False
168.7,44.9,18.6,24.1,5.5,0.81,Dry,True
152.2,27.2,0.5,18.8,1.9,0.98,Dry,True
139.2,30.0,19.3,16.6,3.7,0.92,Wet,True
194.7,33.9,6.7,23.4,7.3,0.54,Dry,True
167.3,38.5,11.3,18.2,9.8,0.61,Dry,True
134.8,44.4,3.1,17.8,1.9,0.85,Dry,True
119.0,43.9,12.0,20.5,3.5,0.65,Dry,True
184.0,29.9,24.4,17.6,2.9,0.97,Dry,True
100.4,29.3,15.8,23.4,6.7,0.91,Dry,True
133.2,38.4,9.4,24.3,4.0,0.59,Wet,True
182.8,43.5,13.1,21.6,0.1,0.79,Wet,True
97.4,34.4,16.4,22.2,1.9,0.70,Wet,True
74.3,43.3,9.3,22.8,1.4,0.78,Dry,True
51.5,27.5,3.4,20.6,3.7,0.73,Dry,True
52.9,42.1,0.5,23.1,1.7,0.54,Wet,True
183.5,32.1,17.3,19.9,8.6,0.67,Dry,False
68.7,36.1,6.2,21.4,3.9,0.99,Wet,True
84.1,39.6,9.1,16.0,4.4,0.53,Dry,True
74.2,43.8,16.2,19.7,9.7,0.64,Dry,True
151.3,40.8,11.2,21.7,2.8,0.90,Wet,True
70.2,36.6,3.3,16.8,4.8,0.79,Wet,True
153.9,26.3,24.6,16.9,2.4,0.72,Wet,False
161.6,34.0,7.1,20.7,6.9,0.54,Wet,True
100.1,44.7,27.9,20.6,5.1,0.54,Dry,False
88.2,27.1,26.1,20.1,1.6,0.50,Dry,False
85.0,40.0,17.8,21.8,9.4,0.95,Dry,True
156.5,44.2,7.6,18.8,3.9,0.74,Wet,False
67.2,32.9,24.6,16.7,9.7,0.60,Wet,True
85.9,27.6,7.7,17.0,2.6,0.83,Wet,True
175.5,37.2,21.9,16.4,4.4,0.53,Dry,False
198.3,39.4,23.0,21.8,1.7,0.84,Wet,True
71.9,44.2,21.5,15.3,6.9,0.52,Wet,True
121.6,38.6,5.4,19.1,1.9,0.55,Dry,True
121.1,34.0,16.9,16.6,1.1,0.85,Dry,True
184.8,38.6,18.8,24.2,9.4,0.52,Wet,True
103.6,40.8,3.3,22.2,3.8,0.70,Wet,True
162.5,27.1,21.4,21.8,1.1,0.58,Dry,False
137.9,34.3,21.9,19.1,0.3,0.58,Dry,False
83.7,39.1,7.7,24.1,2.8,0.64,Wet,False
116.1,29.6,5.5,20.6,2.2,0.70,Wet,True
89.9,36.5,2.1,21.3,8.6,0.99,Wet,True
107.2,25.6,2.6,19.0,6.0,0.86,Dry,True
123.5,41.8,11.7,16.5,1.9,0.83,Dry,True
106.6,39.6,25.5,23.8,9.7,0.51,Dry,False
59.5,35.4,17.4,22.6,6.1,0.58,Wet,True
90.7,39.8,7.6,15.3,8.8,0.63,Dry,True
111.7,28.1,9.7,15.8,8.2,1.00,Dry,True
95.8,31.6,13.0,24.0,6.2,0.58,Wet,True
50.7,33.5,15.1,21.9,2.2,0.69,Dry,True
83.0,40.0,25.5,15.7,2.9,0.74,Dry,False
178.3,25.7,24.2,17.1,6.7,0.85,Wet,False
99.5,28.7,1.4,18.0,2.8,0.63,Wet,False
139.2,41.2,5.1,23.6,1.8,0.58,Wet,True
173.4,38.0,25.1,23.9,5.6,0.57,Wet,True
93.5,35.5,12.5,23.9,9.6,0.59,Wet,True
173.4,41.7,16.0,21.8,3.3,0.93,Dry,True
188.3,36.2,2.2,21.4,4.9,0.52,Dry,True
198.2,30.3,14.5,15.3,4.1,0.98,Dry,True
141.2,38.9,13.9,20.6,7.1,1.00,Wet,True
109.6,31.5,6.8,16.7,5.9,0.60,Wet,True
143.0,27.2,0.3,22.2,9.0,0.82,Wet,True
173.5,25.6,5.0,18.4,4.6,0.86,Wet,True
67.0,26.1,19.7,17.0,2.2,0.53,Dry,True
92.2,42.2,17.2,20.9,6.8,0.94,Dry,True
161.0,28.0,21.1,15.6,6.8,0.56,Dry,False
78.2,32.0,10.0,15.4,6.5,0.83,Wet,True
121.6,32.2,11.4,24.8,0.4,0.83,Wet,True
87.9,33.0,28.8,21.4,7.4,0.54,Wet,True
179.2,39.4,20.1,19.7,1.5,0.56,Wet,True
89.0,39.0,1.6,16.4,1.7,0.63,Wet,True
137.9,36.1,25.3,17.2,8.4,0.64,Wet,True
145.6,27.7,5.5,21.7,1.8,0.94,Dry,True
110.2,28.5,2.6,17.3,4.6,0.81,Wet,True
113.2,34.8,3.1,21.8,1.8,0.88,Dry,True
161.6,26.3,8.5,24.3,1.6,0.75,Dry,False
91.4,29.8,0.3,20.0,4.6,0.67,Dry,True
69.2,25.3,21.8,17.5,3.4,0.96,Wet,True
176.1,41.5,8.3,19.2,0.2,0.60,Dry,True
53.2,27.0,1.4,22.0,2.0,0.60,Dry,False
52.3,34.1,1.9,16.1,0.9,0.85,Wet,False
179.2,29.1,6.5,16.7,0.1,0.51,Dry,True
145.4,28.9,19.7,21.5,4.9,0.98,Wet,True
128.4,29.1,2.1,19.7,8.4,0.54,Dry,True
52.8,33.6,1.1,16.6,6.0,1.00,Wet,True
120.1,31.7,16.2,15.5,3.7,0.73,Dry,True
113.4,39.4,5.1,15.2,3.6,0.69,Dry,True
110.5,29.4,13.2,15.7,9.0,0.72,Dry,True
122.5,28.0,7.8,23.9,6.3,0.67,Wet,True
176.4,30.5,28.5,22.2,4.8,0.55,Dry,False
148.3,35.3,6.7,22.9,2.1,0.56,Wet,False
137.4,32.1,8.0,19.6,8.9,0.93,Wet,True
180.3,38.4,29.7,18.9,8.3,0.99,Dry,False
179.0,28.6,10.0,15.3,3.9,0.55,Dry,True
128.6,39.3,29.7,16.3,0.9,0.96,Dry,True
68.6,33.6,24.7,21.8,9.9,0.56,Dry,False
54.8,27.7,5.1,20.4,5.8,0.79,Dry,True
86.6,25.7,19.9,21.6,3.4,0.72,Wet,True
142.4,33.5,13.7,23.5,9.7,0.67,Wet,False
71.2,27.5,24.9,21.5,5.0,0.81,Dry,False
90.4,40.8,13.7,15.7,6.7,0.64,Dry,True
68.5,44.0,4.3,20.6,0.2,0.79,Dry,True
75.3,30.8,22.0,15.2,8.6,0.53,Dry,False
187.4,33.3,11.0,23.8,5.1,0.98,Wet,True
66.2,35.4,17.9,20.6,7.9,0.98,Wet,True
66.5,41.8,29.0,20.4,2.0,0.64,Dry,False
119.5,36.1,15.0,18.3,0.7,0.74,Wet,True
175.3,27.4,9.8,19.4,7.3,0.69,Wet,True
192.5,32.8,18.4,22.4,2.1,0.92,Wet,True
169.7,39.4,28.1,24.6,5.2,0.90,Wet,False
156.1,40.2,17.7,21.6,5.9,0.83,Dry,True
65.9,26.2,4.1,18.5,4.4,0.87,Dry,True
107.5,26.1,13.0,15.8,4.6,0.65,Dry,True
149.0,36.5,15.6,23.8,2.3,0.78,Dry,True
167.5,32.5,17.7,21.1,4.9,0.80,Wet,True
124.5,44.0,26.1,19.8,9.5,0.67,Wet,True
190.8,40.1,21.9,19.2,5.9,0.74,Dry,False
65.2,27.8,26.1,18.6,7.3,0.91,Dry,False
159.7,39.1,1.6,22.4,2.3,0.68,Dry,True
126.3,40.8,9.1,21.5,1.5,0.57,Wet,True
98.7,34.0,4.5,23.6,4.4,0.66,Wet,True
182.4,43.0,17.0,22.1,6.9,0.95,Wet,True
115.2,27.1,4.2,15.2,7.7,0.81,Dry,True
98.8,32.6,12.3,24.1,1.2,0.79,Wet,True
85.9,34.1,17.8,16.3,6.6,0.82,Dry,False
122.9,29.5,2.6,22.0,8.6,0.75,Dry,True
191.5,25.0,4.6,22.7,5.6,0.54,Wet,True
79.9,37.4,23.7,20.1,5.3,0.60,Wet,True
178.4,26.9,24.7,17.4,1.1,0.79,Wet,False
196.7,33.5,15.5,17.7,7.5,0.77,Dry,True
97.8,36.4,14.8,22.5,7.0,0.73,Wet,True
166.8,34.9,26.2,21.8,8.1,0.69,Dry,False
149.4,27.8,26.3,18.6,9.8,0.72,Wet,True
161.8,33.9,28.0,17.2,1.2,0.61,Dry,False
121.0,37.6,24.0,19.7,0.8,0.70,Wet,True
54.8,36.5,15.6,18.1,9.1,0.92,Dry,True
88.3,44.3,8.6,20.8,1.5,0.54,Wet,True
120.2,33.3,29.3,23.3,4.8,0.73,Wet,True
99.6,38.0,20.8,21.2,9.9,0.84,Dry,False
167.0,38.9,28.3,21.8,8.9,0.68,Wet,True
113.1,42.0,21.8,17.0,8.1,0.60,Wet,True
156.5,29.6,24.7,16.6,3.2,0.79,Dry,False
169.1,41.7,8.8,18.0,1.2,0.66,Wet,True
197.3,33.2,20.9,16.5,1.2,0.64,Dry,False
162.4,37.1,12.0,19.7,6.2,0.78,Dry,False
83.4,31.4,8.6,19.0,3.4,0.95,Dry,True
190.9,28.0,12.9,17.5,9.7,0.95,Wet,True
128.4,29.4,22.3,17.1,0.3,0.89,Dry,True
117.2,34.7,2.2,18.1,0.3,0.75,Wet,True
132.4,27.0,0.8,19.2,9.2,0.81,Dry,True
188.9,30.5,16.5,22.8,8.6,0.72,Wet,True
144.7,25.7,25.8,18.6,8.8,0.51,Dry,False
115.8,44.4,1.9,20.5,0.2,0.96,Dry,True
91.5,34.2,25.9,20.7,3.8,0.58,Wet,True
195.2,26.5,23.6,15.3,0.1,0.61,Wet,True
170.4,26.6,21.6,23.9,2.2,0.95,Dry,True
179.3,36.4,29.4,17.4,0.7,0.89,Dry,False
68.5,38.5,8.8,22.4,4.3,0.65,Wet,True
96.9,43.2,12.4,15.3,0.9,0.89,Dry,True
103.0,26.8,18.9,23.1,4.7,0.99,Dry,False
162.2,28.7,7.0,21.7,7.8,0.52,Dry,True
99.5,37.7,23.8,18.4,0.8,0.98,Wet,True
128.4,34.9,14.6,22.7,4.7,0.82,Wet,True
134.8,43.8,1.9,15.1,7.3,0.79,Dry,True
116.9,26.8,19.6,16.6,2.1,0.55,Wet,True
131.5,43.7,4.9,21.7,2.4,0.64,Wet,True
136.8,45.0,13.2,24.1,5.8,0.90,Wet,True
106.7,26.2,7.1,20.9,4.9,0.61,Wet,True
67.5,41.6,21.0,17.1,2.2,0.87,Dry,False
194.3,33.7,7.7,20.1,8.4,0.61,Dry,True
160.4,31.7,29.4,23.7,8.0,0.87,Dry,False
178.4,44.9,13.5,24.5,5.5,0.56,Dry,True
145.7,35.2,28.5,15.7,3.1,0.66,Wet,True
137.9,32.1,19.1,15.8,3.3,0.93,Dry,True
137.6,26.8,3.9,16.4,4.1,1.00,Wet,True
186.3,27.1,6.7,24.7,8.0,0.71,Dry,True
126.7,30.9,22.6,21.0,3.7,0.75,Dry,False
118.0,29.5,16.2,20.3,5.6,0.96,Dry,True
161.3,41.1,4.1,16.7,8.0,0.93,Wet,True
51.8,27.0,2.7,20.0,4.2,0.55,Dry,True
81.9,32.8,21.4,19.7,7.4,0.74,Dry,False
68.8,31.5,10.7,21.2,9.3,0.84,Wet,True
196.0,42.4,27.2,19.2,5.9,0.96,Dry,False
59.3,36.1,23.3,19.9,9.0,0.80,Wet,True
84.3,40.3,4.9,22.8,1.4,0.92,Wet,True
62.9,32.6,1.3,25.0,4.8,0.88,Wet,True
53.4,35.1,23.8,21.4,9.1,0.61,Wet,True
108.3,42.9,10.8,17.9,4.0,0.84,Wet,True
194.4,37.2,16.8,21.0,10.0,0.92,Dry,True
75.3,42.9,29.9,17.3,1.6,0.83,Wet,True
172.2,26.2,17.1,17.4,8.5,0.86,Dry,True
99.7,43.1,6.1,24.6,3.3,0.90,Wet,True
68.9,35.7,0.1,15.1,2.3,0.71,Dry,True
96.5,30.1,29.2,15.4,2.2,0.90,Dry,False
164.1,44.6,18.7,19.8,2.7,0.61,Wet,True
133.0,41.8,4.8,23.1,9.9,0.88,Wet,True
66.7,41.1,23.0,24.1,6.7,0.53,Dry,False
140.5,42.9,14.2,22.3,7.0,0.73,Dry,True
193.6,40.7,25.4,17.1,5.9,0.80,Wet,False
100.4,34.3,10.3,16.9,5.4,0.53,Wet,True
52.1,30.5,24.9,19.3,3.2,0.58,Wet,True
110.9,33.9,21.1,20.2,5.8,0.53,Dry,False
176.0,41.1,6.8,23.9,7.6,0.91,Wet,True
115.3,44.6,25.7,18.3,4.6,0.57,Wet,True
146.0,39.0,15.4,21.5,9.6,0.56,Wet,True
72.0,31.0,8.9,18.7,5.7,0.69,Wet,True
189.8,39.1,1.9,24.2,8.4,0.88,Dry,True
166.2,40.7,15.9,24.1,4.6,0.75,Wet,True
194.1,39.5,21.8,20.3,0.4,0.62,Wet,True
122.5,36.4,23.6,23.0,5.6,0.59,Dry,False
135.5,37.6,29.0,19.8,9.0,0.52,Wet,True
138.2,40.6,2.1,19.7,2.5,0.94,Dry,True
78.0,25.8,20.8,17.2,6.5,0.54,Wet,True
186.0,26.1,20.2,19.9,6.9,0.64,Wet,True
108.2,35.8,25.0,20.9,2.1,0.81,Wet,False
123.6,34.1,2.6,18.0,3.2,0.63,Wet,False
94.4,35.9,27.3,19.4,5.9,0.68,Dry,False
130.7,35.8,3.3,18.6,2.8,0.71,Dry,False
90.1,36.7,22.6,22.1,2.9,0.75,Dry,False
181.1,30.1,24.0,22.9,2.2,0.80,Wet,True
199.4,40.1,29.4,21.8,6.8,0.67,Wet,True
184.2,39.2,28.0,24.3,5.7,0.98,Wet,True
78.1,39.3,14.1,24.3,0.3,0.79,Wet,True
104.2,42.1,2.6,16.7,4.6,0.79,Wet,False
104.5,25.2,17.7,16.5,9.3,0.66,Dry,True
57.8,29.7,14.5,22.0,1.4,0.61,Wet,True
94.0,34.3,24.4,22.2,5.1,0.51,Wet,True
83.1,37.4,21.6,17.7,5.4,0.66,Wet,False
114.6,26.8,24.3,23.3,8.4,0.84,Dry,False
99.3,31.2,29.2,18.2,0.1,0.93,Wet,True
155.6,43.7,16.1,22.5,6.7,0.67,Dry,False
83.7,41.2,7.4,23.6,8.5,0.77,Dry,True
92.2,34.0,4.7,19.8,1.5,0.66,Wet,True
84.4,29.0,2.1,23.9,5.3,0.75,Dry,True
98.7,41.4,20.3,15.4,6.4,0.95,Wet,True
96.6,33.7,19.6,20.8,0.0,0.65,Wet,True
165.4,25.6,8.1,19.7,5.4,0.73,Wet,True
110.4,37.8,3.9,15.3,9.6,0.56,Dry,True
